Frame,Class,Color,Conf,x1,y1,x2,y2
2850,traffic light,Green,0.7341,689,356,731,444
2851,traffic light,Green,0.7433,689,356,731,444
2852,traffic light,Green,0.7390,689,356,731,444
2853,traffic light,Green,0.7432,689,355,731,444
2854,traffic light,Green,0.7519,689,355,731,444
2855,traffic light,Green,0.7414,689,355,731,444
2856,traffic light,Green,0.7384,690,355,731,444
2857,traffic light,Green,0.7454,690,355,731,444
2858,traffic light,Green,0.7374,690,355,731,444
2859,traffic light,Green,0.7354,689,355,731,444
2860,traffic light,Green,0.7308,690,356,731,444
2861,traffic light,Green,0.7278,690,356,731,444
2862,traffic light,Green,0.7258,690,356,731,444
2863,traffic light,Green,0.7135,690,356,731,444
2864,traffic light,Green,0.7072,689,356,731,444
2865,traffic light,Green,0.6842,689,355,731,445
2866,traffic light,Green,0.6833,689,355,731,444
2867,traffic light,Green,0.6847,689,355,731,444
2868,traffic light,Green,0.6812,689,355,731,444
2869,traffic light,Green,0.6954,689,355,731,444
2870,traffic light,Green,0.6880,689,355,731,444
2871,traffic light,Green,0.6779,689,355,731,444
2872,traffic light,Green,0.6729,689,355,731,444
2873,traffic light,Green,0.6755,689,355,731,444
2874,traffic light,Green,0.6624,690,356,731,443
2875,traffic light,Green,0.6766,690,356,731,443
2876,traffic light,Green,0.6784,690,357,731,443
2877,traffic light,Green,0.6883,690,357,731,443
2878,traffic light,Green,0.6922,690,357,731,443
2879,traffic light,Green,0.6814,690,357,731,443
2880,traffic light,Green,0.6942,690,357,731,443
2881,traffic light,Green,0.6902,690,357,731,443
2882,traffic light,Green,0.6936,690,357,731,443
2883,traffic light,Green,0.6955,690,357,731,443
2884,traffic light,Green,0.6882,690,357,731,443
2885,traffic light,Green,0.6870,690,357,731,443
2886,traffic light,Green,0.6856,690,357,731,443
2887,traffic light,Green,0.6820,690,357,731,443
2888,traffic light,Green,0.6965,690,357,731,443
2889,traffic light,Green,0.6950,690,357,731,443
2890,traffic light,Green,0.6918,690,357,731,443
2891,traffic light,Green,0.6928,690,357,731,443
2892,traffic light,Green,0.6933,690,357,731,443
2893,traffic light,Green,0.6912,690,357,731,443
2894,traffic light,Green,0.6844,690,357,731,443
2895,traffic light,Green,0.6815,690,357,731,443
2896,traffic light,Green,0.6825,690,357,731,443
2897,traffic light,Green,0.6882,690,357,731,443
2898,traffic light,Green,0.6818,690,357,731,443
2899,traffic light,Green,0.6884,690,357,731,443
2900,traffic light,Green,0.6926,690,357,731,443
2901,traffic light,Green,0.7000,690,357,731,443
2902,traffic light,Green,0.7033,690,357,731,443
2903,traffic light,Green,0.7005,690,357,731,443
2904,traffic light,Green,0.7045,690,356,731,443
2905,traffic light,Green,0.7031,690,356,731,443
2906,traffic light,Green,0.6967,690,356,731,443
2907,traffic light,Green,0.7004,690,356,731,443
2908,traffic light,Green,0.7065,690,356,731,443
2909,traffic light,Green,0.7056,690,356,731,443
2910,traffic light,Green,0.7021,690,356,731,443
2911,traffic light,Green,0.7072,690,356,731,443
2912,traffic light,Green,0.7121,690,356,731,443
2913,traffic light,Green,0.7145,690,356,731,443
2914,traffic light,Green,0.7186,690,356,731,443
2915,traffic light,Green,0.7175,690,356,731,443
2916,traffic light,Green,0.7130,690,356,731,443
2917,traffic light,Green,0.7177,690,356,731,443
2918,traffic light,Green,0.7129,690,356,731,443
2919,traffic light,Green,0.7101,690,356,731,443
2920,traffic light,Green,0.7103,690,356,731,443
2921,traffic light,Green,0.7076,690,357,731,443
2922,traffic light,Green,0.7091,690,357,731,443
2923,traffic light,Green,0.7093,690,357,731,443
2924,traffic light,Green,0.6566,690,356,732,445
2925,traffic light,Green,0.6599,689,356,732,445
2926,traffic light,Green,0.6659,689,356,732,446
2927,traffic light,Green,0.6610,689,356,732,446
2928,traffic light,Green,0.6671,689,356,732,446
2929,traffic light,Green,0.6655,689,356,732,446
2930,traffic light,Green,0.6656,689,356,732,446
2931,traffic light,Green,0.6628,689,356,732,446
2932,traffic light,Green,0.6612,689,356,732,446
2933,traffic light,Green,0.6561,689,356,732,445
2934,traffic light,Green,0.6668,689,356,732,445
2935,traffic light,Green,0.6622,689,356,732,447
2936,traffic light,Green,0.6644,688,356,733,447
2937,traffic light,Green,0.6789,688,356,733,447
2938,traffic light,Green,0.6725,688,356,733,447
2939,traffic light,Green,0.6703,688,356,733,447
2940,traffic light,Green,0.6887,689,356,732,447
2941,traffic light,Green,0.6922,689,356,732,447
2942,traffic light,Green,0.6743,689,355,732,448
2943,traffic light,Green,0.6860,689,355,732,448
2944,traffic light,Green,0.6920,689,355,732,447
2945,traffic light,Green,0.6846,689,355,732,447
2946,traffic light,Green,0.6844,689,356,732,447
2947,traffic light,Green,0.6727,689,355,732,446
2948,traffic light,Green,0.6718,689,356,732,447
2949,traffic light,Green,0.6433,689,356,732,447
2950,traffic light,Green,0.6444,689,356,732,447
2951,traffic light,Green,0.6497,689,356,732,447
2952,traffic light,Green,0.6616,689,356,732,447
2953,traffic light,Green,0.6614,689,356,732,446
2954,traffic light,Green,0.6619,689,356,732,447
2955,traffic light,Green,0.6700,689,356,732,447
2956,traffic light,Green,0.6720,689,356,732,447
2957,traffic light,Green,0.6696,689,356,732,447
2958,traffic light,Green,0.6733,689,356,732,446
2959,traffic light,Green,0.6743,689,356,732,445
2960,traffic light,Green,0.6733,689,356,732,444
2961,traffic light,Green,0.6739,689,356,732,445
2962,traffic light,Green,0.6725,689,356,732,444
2963,traffic light,Green,0.6795,689,356,732,444
2964,traffic light,Green,0.6748,689,356,732,444
2965,traffic light,Green,0.6773,689,356,732,444
2966,traffic light,Green,0.6816,689,356,732,444
2967,traffic light,Green,0.6629,689,356,731,444
2968,traffic light,Green,0.6776,689,356,732,445
2969,traffic light,Green,0.6832,689,356,732,446
2970,traffic light,Green,0.6892,689,356,732,446
2971,traffic light,Green,0.6870,689,356,732,445
2972,traffic light,Green,0.6995,690,356,731,444
2973,traffic light,Green,0.6978,690,356,731,444
2974,traffic light,Green,0.7231,690,356,731,444
2975,traffic light,Green,0.7217,690,357,731,443
2976,traffic light,Green,0.7274,690,357,731,443
2977,traffic light,Green,0.7309,691,357,731,443
2978,traffic light,Green,0.7320,691,357,731,443
2979,traffic light,Green,0.7269,691,357,731,443
2980,traffic light,Green,0.7323,691,357,731,443
2981,traffic light,Green,0.7314,691,357,731,443
2982,traffic light,Green,0.7337,691,357,731,443
2983,traffic light,Green,0.7243,691,357,731,443
2984,traffic light,Green,0.7211,691,357,731,443
2985,traffic light,Green,0.7183,691,356,731,443
2986,traffic light,Green,0.7134,691,356,731,443
2987,traffic light,Green,0.7164,691,356,731,443
2988,traffic light,Green,0.7273,691,356,731,443
2989,traffic light,Green,0.7423,690,356,731,445
2990,traffic light,Green,0.7285,691,356,731,444
2991,traffic light,Green,0.7264,691,356,731,443
2992,traffic light,Green,0.7277,691,356,730,443
2993,traffic light,Green,0.7412,690,357,731,444
2994,traffic light,Green,0.7479,690,357,731,444
2995,traffic light,Green,0.7369,690,357,731,444
2996,traffic light,Green,0.7363,690,356,731,443
2997,traffic light,Green,0.7338,691,356,730,443
2998,traffic light,Green,0.7348,691,356,730,443
2999,traffic light,Green,0.7370,691,356,730,443
3000,traffic light,Green,0.7226,691,356,730,443
3001,traffic light,Green,0.7339,691,356,730,443
3002,traffic light,Green,0.7396,691,356,730,443
3003,traffic light,Green,0.7248,691,356,730,443
3004,traffic light,Green,0.7184,690,356,730,444
3005,traffic light,Green,0.7230,691,356,730,443
3006,traffic light,Green,0.7303,690,356,730,444
3007,traffic light,Green,0.7365,690,356,730,444
3008,traffic light,Green,0.7343,690,356,730,444
3009,traffic light,Green,0.7392,690,356,730,444
3010,traffic light,Green,0.7425,690,356,730,444
3011,traffic light,Green,0.7448,690,356,730,444
3012,traffic light,Green,0.7429,690,356,730,445
3013,traffic light,Green,0.7515,690,356,730,445
3014,traffic light,Green,0.7515,690,356,730,445
3015,traffic light,Green,0.7549,690,356,730,445
3016,traffic light,Green,0.7403,690,356,730,445
3017,traffic light,Green,0.7476,690,356,730,445
3018,traffic light,Green,0.7502,690,356,730,444
3019,traffic light,Green,0.7456,690,356,730,444
3020,traffic light,Green,0.7497,690,356,730,444
3021,traffic light,Green,0.7592,690,356,730,444
3022,traffic light,Green,0.7638,690,356,730,445
3023,traffic light,Green,0.7663,690,356,730,445
3024,traffic light,Green,0.7902,689,355,730,444
3025,traffic light,Green,0.7889,689,355,730,444
3026,traffic light,Green,0.7900,689,355,730,444
3027,traffic light,Green,0.7851,689,355,730,444
3028,traffic light,Green,0.7875,689,355,730,444
3029,traffic light,Green,0.7899,689,355,730,444
3030,traffic light,Green,0.7983,689,355,730,444
3031,traffic light,Green,0.7976,689,355,730,443
3032,traffic light,Green,0.8014,689,355,730,443
3033,traffic light,Green,0.7985,689,355,730,443
3034,traffic light,Green,0.7942,689,355,730,443
3035,traffic light,Green,0.8003,689,355,730,443
3036,traffic light,Green,0.8038,688,355,730,443
3037,traffic light,Green,0.8029,689,355,730,443
3038,traffic light,Green,0.7954,689,355,730,443
3039,traffic light,Green,0.7915,689,355,730,443
3040,traffic light,Green,0.7987,689,355,730,443
3041,traffic light,Green,0.7969,689,355,730,444
3042,traffic light,Green,0.7899,689,355,730,444
3043,traffic light,Green,0.7854,689,355,730,444
3044,traffic light,Green,0.7846,689,355,730,443
3045,traffic light,Green,0.7791,689,355,730,443
3046,traffic light,Green,0.7732,689,355,730,443
3047,traffic light,Green,0.7799,689,355,730,443
3048,traffic light,Green,0.7718,688,355,730,443
3049,traffic light,Green,0.7903,688,355,730,443
3050,traffic light,Green,0.7872,688,355,730,443
3051,traffic light,Green,0.7886,688,355,730,443
3052,traffic light,Green,0.7773,688,355,730,443
3053,traffic light,Green,0.7823,688,355,730,443
3054,traffic light,Green,0.7845,688,355,730,443
3055,traffic light,Green,0.7857,688,355,730,443
3056,traffic light,Green,0.7895,688,356,730,443
3057,traffic light,Green,0.7775,688,356,730,443
3058,traffic light,Green,0.7966,688,356,730,443
3059,traffic light,Green,0.7997,688,356,730,443
3060,traffic light,Green,0.7925,688,356,730,443
3061,traffic light,Green,0.7917,688,356,730,443
3062,traffic light,Green,0.7850,688,356,730,443
3063,traffic light,Green,0.7910,688,356,730,443
3064,traffic light,Green,0.7807,688,356,730,443
3065,traffic light,Green,0.7847,688,356,730,444
3066,traffic light,Green,0.7743,688,356,730,444
3067,traffic light,Green,0.7861,688,356,730,444
3068,traffic light,Green,0.7838,688,356,730,443
3069,traffic light,Green,0.7771,688,356,730,443
3070,traffic light,Green,0.7755,688,356,730,443
3071,traffic light,Green,0.7716,688,356,730,443
3072,traffic light,Green,0.7790,688,356,730,443
3073,traffic light,Green,0.7795,688,356,730,443
3074,traffic light,Green,0.7976,688,356,730,443
3075,traffic light,Green,0.8002,688,356,730,443
3076,traffic light,Green,0.8055,688,356,730,443
3077,traffic light,Green,0.8095,688,356,730,443
3078,traffic light,Green,0.8112,688,356,730,443
3079,traffic light,Green,0.8033,688,356,730,443
3080,traffic light,Green,0.7977,688,356,730,443
3081,traffic light,Green,0.7902,688,356,730,443
3082,traffic light,Green,0.7958,688,356,730,443
3083,traffic light,Green,0.7981,688,356,730,443
3084,traffic light,Green,0.7973,688,356,730,443
3085,traffic light,Green,0.7954,688,356,730,443
3086,traffic light,Green,0.8030,688,356,730,443
3087,traffic light,Green,0.7959,688,356,730,443
3088,traffic light,Green,0.7936,688,356,730,443
3089,traffic light,Green,0.7879,688,356,730,443
3090,traffic light,Green,0.8032,688,356,730,443
3091,traffic light,Green,0.8080,688,356,730,443
3092,traffic light,Green,0.7997,688,356,730,443
3093,traffic light,Green,0.7975,688,356,730,443
3094,traffic light,Green,0.8003,688,356,730,443
3095,traffic light,Green,0.7916,688,356,730,443
3096,traffic light,Green,0.7658,688,356,730,442
3097,traffic light,Green,0.7955,688,356,730,443
3098,traffic light,Green,0.7932,688,356,730,443
3099,traffic light,Green,0.7923,688,356,730,443
3100,traffic light,Green,0.7941,688,356,730,443
3101,traffic light,Green,0.7697,689,356,730,443
3102,traffic light,Green,0.7528,689,355,729,442
3103,traffic light,Green,0.7410,690,355,729,442
3104,traffic light,Green,0.7657,689,356,729,442
3105,traffic light,Green,0.7450,689,356,729,443
3106,traffic light,Green,0.7740,689,356,729,443
3107,traffic light,Green,0.7443,689,355,729,443
3108,traffic light,Green,0.7516,689,356,729,443
3109,traffic light,Green,0.7440,689,356,729,443
3110,traffic light,Green,0.7638,689,355,729,442
3111,traffic light,Green,0.7623,689,355,729,442
3112,traffic light,Green,0.7671,690,355,729,442
3113,traffic light,Green,0.7445,690,355,729,442
3114,traffic light,Green,0.7668,690,355,730,442
3115,traffic light,Green,0.7793,690,355,729,442
3116,traffic light,Green,0.7910,689,355,729,443
3117,traffic light,Green,0.7896,689,355,729,442
3118,traffic light,Green,0.7847,689,356,730,443
3119,traffic light,Green,0.7895,689,356,730,442
3120,traffic light,Green,0.8019,689,356,730,442
3121,traffic light,Green,0.8184,689,356,730,442
3122,traffic light,Green,0.8415,689,356,730,443
3123,traffic light,Green,0.7934,688,356,731,443
3124,traffic light,Green,0.7659,688,356,731,443
3125,traffic light,Green,0.7724,688,356,730,443
3126,traffic light,Green,0.7425,689,355,730,443
3127,traffic light,Green,0.7551,689,355,730,442
3128,traffic light,Green,0.7470,689,355,730,442
3129,traffic light,Green,0.7529,689,355,730,442
3130,traffic light,Green,0.7392,690,355,730,442
3131,traffic light,Green,0.7342,690,355,730,442
3132,traffic light,Green,0.7355,689,356,730,444
3133,traffic light,Green,0.7423,689,356,730,444
3134,traffic light,Green,0.7353,688,356,730,444
3135,traffic light,Green,0.7431,688,356,730,444
3136,traffic light,Green,0.7659,688,356,730,444
3137,traffic light,Green,0.7685,688,356,730,444
3138,traffic light,Green,0.7753,688,356,730,444
3139,traffic light,Green,0.7950,688,356,730,443
3140,traffic light,Green,0.8134,688,356,730,443
3141,traffic light,Green,0.8290,688,356,730,444
3142,traffic light,Green,0.8208,688,356,731,444
3143,traffic light,Green,0.8346,688,356,730,444
3144,traffic light,Green,0.8211,688,356,730,444
3145,traffic light,Green,0.8218,688,356,730,444
3146,traffic light,Green,0.8227,688,356,730,444
3147,traffic light,Green,0.8261,688,356,730,444
3148,traffic light,Green,0.8189,688,356,730,444
3149,traffic light,Green,0.8216,688,356,730,444
3150,traffic light,Green,0.8185,688,356,730,444
3151,traffic light,Green,0.8032,688,356,730,443
3152,traffic light,Green,0.7904,689,356,730,443
3153,traffic light,Green,0.7944,689,356,730,443
3154,traffic light,Green,0.7944,689,356,730,443
3155,traffic light,Green,0.7937,689,356,730,442
3156,traffic light,Green,0.7979,689,356,730,443
3157,traffic light,Green,0.7932,689,356,730,443
3158,traffic light,Green,0.7782,688,356,730,443
3159,traffic light,Green,0.7898,689,356,730,442
3160,traffic light,Green,0.7850,689,356,730,442
3161,traffic light,Green,0.7955,689,356,730,442
3162,traffic light,Green,0.7873,689,356,730,442
3163,traffic light,Green,0.7880,689,356,730,442
3164,traffic light,Green,0.7915,689,356,730,443
3165,traffic light,Green,0.8148,688,356,730,443
3166,traffic light,Green,0.8252,688,356,730,443
3167,traffic light,Green,0.8235,688,356,730,443
3168,traffic light,Green,0.8134,688,356,730,444
3169,traffic light,Green,0.8107,688,356,730,444
3170,traffic light,Green,0.8160,688,356,730,444
3171,traffic light,Green,0.7967,688,356,730,444
3172,traffic light,Green,0.8134,688,356,730,444
3173,traffic light,Green,0.8035,688,356,730,444
3174,traffic light,Green,0.7976,688,356,731,444
3175,traffic light,Green,0.8155,688,356,730,444
3176,traffic light,Green,0.7834,688,356,730,444
3177,traffic light,Green,0.7839,688,356,730,443
3178,traffic light,Green,0.7749,688,356,730,443
3179,traffic light,Green,0.7778,689,356,729,443
3180,traffic light,Green,0.7801,689,356,729,443
3181,traffic light,Green,0.7769,689,356,729,443
3182,traffic light,Green,0.7821,689,355,729,442
3183,traffic light,Green,0.7828,689,356,729,443
3184,traffic light,Green,0.7726,689,355,729,443
3185,traffic light,Green,0.7676,689,355,729,443
3186,traffic light,Green,0.7869,689,356,729,443
3187,traffic light,Green,0.7742,689,356,729,443
3188,traffic light,Green,0.7838,689,356,729,443
3189,traffic light,Green,0.7842,689,356,729,443
3190,traffic light,Green,0.8016,689,356,729,443
3191,traffic light,Green,0.8294,688,356,730,443
3192,traffic light,Green,0.8258,688,356,730,444
3193,traffic light,Green,0.8179,688,356,729,443
3194,traffic light,Green,0.8157,688,356,729,444
3195,traffic light,Green,0.8214,688,355,729,444
3196,traffic light,Green,0.8209,688,355,729,443
3197,traffic light,Green,0.8146,688,355,729,443
3198,traffic light,Green,0.8076,688,355,729,443
3199,traffic light,Green,0.8126,688,355,729,443
3200,traffic light,Green,0.8183,688,355,729,443
3201,traffic light,Green,0.7977,689,355,729,443
3202,traffic light,Green,0.8005,689,355,729,443
3203,traffic light,Green,0.8027,689,355,729,442
3204,traffic light,Green,0.8189,689,355,729,442
3205,traffic light,Green,0.8092,689,355,729,442
3206,traffic light,Green,0.8028,689,356,729,442
3207,traffic light,Green,0.7969,689,356,729,442
3208,traffic light,Green,0.7968,689,356,729,442
3209,traffic light,Green,0.8095,689,356,729,442
3210,traffic light,Green,0.8031,689,356,729,442
3211,traffic light,Green,0.8090,689,356,729,442
3212,traffic light,Green,0.8185,689,356,729,442
3213,traffic light,Green,0.8070,689,356,729,442
3214,traffic light,Green,0.8031,689,356,729,442
3215,traffic light,Green,0.8150,689,355,729,442
3216,traffic light,Green,0.8080,688,355,729,443
3217,traffic light,Green,0.8059,688,355,729,443
3218,traffic light,Green,0.8160,688,356,729,443
3219,traffic light,Green,0.8364,688,356,729,443
3220,traffic light,Green,0.8123,688,356,729,442
3221,traffic light,Green,0.8352,688,356,729,443
3222,traffic light,Green,0.8343,688,356,730,443
3223,traffic light,Green,0.8374,688,356,730,443
3224,traffic light,Green,0.8162,688,355,730,443
3225,traffic light,Green,0.8102,688,355,729,443
3226,traffic light,Green,0.8036,688,355,729,442
3227,traffic light,Green,0.8043,688,356,729,442
